tenant_id,page_id
2,30238
2,26748
2,6012
2,40381
2,25396
2,11506
2,4044
4,103
2,17629
1,22945
4,2339
1,2798
1,2798
1,2798
2,32223
2,24362
3,2627
2,28255
4,10342
1,4371
2,27021
4,1721
2,7700
2,23184
2,14718
1,20173
2,14573
2,19543
1,2798
2,18297
4,12471
2,33306
2,6344
2,14164
2,42642
2,4447
4,7886
1,8363
1,16380
2,10167
2,27556
4,6058
2,19610
2,30781
1,1448
2,27658
2,3429
2,6681
2,32083
2,23981
2,35943
2,12164
2,699
4,5622
4,8596
4,13291
2,37098
1,24293
2,22708
2,27019
2,13973
2,10548
2,28397
2,436
2,6006
2,19314
2,30011
4,6519
2,12049
2,31778
1,24293
1,9059
2,28884
2,23192
2,16834
4,4477
2,6657
2,10714
2,13679
2,36646
2,2263
2,22341
2,37540
2,35514
2,19369
2,11484
2,23994
2,23850
2,16612
1,11514
2,22222
2,21313
2,26741
2,13204
2,25007
1,4777
1,7995
2,13863
4,12764
2,21408
4,13174
2,34839
2,4881
1,17596
1,5902
1,14641
2,7843
2,17198
2,11269
2,2812
4,8322
1,6582
2,24558
4,3993
2,26501
4,13744
1,8694
1,3061
1,16417
2,19365
2,13657
2,17157
2,33036
2,21399
2,560
2,17026
1,5940
4,4876
2,28856
2,13015
2,18126
2,13204
2,9866
4,14333
2,42543
2,27020
4,9301
2,13002
2,12713
2,33056
2,5739
2,39036
2,23395
2,27421
4,721
2,35028
2,9881
1,22910
1,4716
2,22927
2,16413
2,26830
2,42908
2,29012
2,17175
1,6147
2,9416
2,43492
4,11313
3,6446
2,5200
2,28114
2,40711
2,6483
2,16242
4,14653
2,31348
2,11826
2,31186
2,33428
2,9721
2,42392
2,25440
2,29929
2,27084
2,31630
2,23305
2,6796
2,31778
1,19722
2,18151
2,13204
1,21889
2,12134
2,37053
4,15359
2,19303
2,27821
1,5660
4,2645
1,7175
2,24655
1,22057
2,7707
2,29666
2,10360
2,11672
1,1568
1,7517
4,16740
2,13878
1,18504
2,7670
2,24992
1,7568
2,39721
1,23143
2,9101
4,15212
1,23991
1,4589
2,23988
2,467
2,11814
4,4729
2,37875
2,16575
4,2826
2,39817
2,25985
2,27673
4,5274
3,3876
2,22841
2,6194
2,5955
2,2847
2,32136
2,33203
3,4954
2,32386
2,22332
2,18341
2,26014
2,33559
2,10354
4,20892
2,14805
3,6693
2,4456
4,7741
2,17593
2,16555
2,25661
2,22224
2,28265
2,5527
2,6483
2,29025
2,9096
4,10417
2,2203
1,19430
2,41003
4,16914
4,13869
2,41643
4,4567
2,37319
2,28873
2,12556
2,33894
2,11714
2,958
2,28873
2,27826
2,9705
2,6671
1,21781
4,2421
2,13000
4,12614
2,33301
2,26125
2,16243
2,7123
4,10538
2,12333
2,6468
2,18142
2,41535
2,39252
2,31112
1,5654
2,29017
2,34728
2,35780
4,18242
2,27086
4,13729
2,34061
2,9402
2,42390
2,27661
2,9402
4,13486
2,16299
2,10710
2,12339
2,9862
2,11651
2,2089
2,6630
2,41354
2,12660
2,16592
4,2886
1,10069
2,24702
2,42516
2,43664
2,20734
4,18635
4,11195
2,35622
2,12990
2,13377
2,23549
4,11542
2,29454
1,21601
2,33725
4,20157
2,42414
2,44320
2,7787
2,41613
2,17579
2,34911
4,5248
1,6813
4,14781
4,5515
1,24106
3,4885
2,39830
4,5086
2,935
2,25427
2,16777
2,19567
2,23516
2,41653
2,33956
2,6643
2,33036
2,9704
2,6796
4,12177
2,30368
2,34768
2,8381
2,32868
1,7999
2,12999
2,5560
2,18461
2,34105
2,14158
4,11499
1,10947
2,22919
4,2347
3,4873
2,38470
1,8497
2,27239
2,38873
2,25467
2,19580
2,17411
2,16507
1,1562
2,5547
2,4766
2,24392
2,24019
2,25452
2,44477
4,14833
2,25149
2,8842
2,33906
4,14991
2,32351
2,29914
4,21207
2,42237
3,454
1,21494
2,8834
1,5217
2,189
2,37727
2,30138
2,8315
2,5204
1,18720
2,17618
2,9704
4,10521
2,42622
4,2460
2,19761
1,24353
2,24711
2,30149
2,31635
2,10171
2,25359
2,40381
1,17538
4,18947
2,11280
1,16402
2,14894
1,17736
2,17847
2,36969
2,25851
2,35235
2,27536
1,6958
2,18115
4,12779
2,25158
1,21431
2,27593
2,21739
2,38399
1,10532
2,27833
2,42082
2,19913
1,14230
2,9435
4,10543
2,20882
2,10171
2,17177
2,11465
3,5702
1,15756
2,10331
2,22973
4,19311
3,7532
1,24353
2,25846
4,11499
2,33470
2,10169
2,35028
2,2517
2,21380
2,22225
2,305
2,777
2,24541
2,4740
2,14164
2,37590
2,19586
2,44102
2,30672
2,25988
4,16857
2,27819
1,1617
2,12168
2,21380
4,11740
2,43301
2,29561
2,10172
1,11659
2,25655
2,42268
4,11762
4,9022
2,24834
4,16549
2,28415
2,11669
2,12297
2,23983
2,29915
4,14647
2,15509
2,14534
2,14513
1,5837
2,12297
2,24630
2,21279
4,6436
2,14310
2,16302
2,11680
2,42886
2,11134
2,31435
4,7976
2,31435
2,15669
2,11856
2,9142
2,31435
4,2964
2,28284
2,40899
2,20586
1,15814
2,10171
2,44146
2,5382
2,18464
2,5084
2,8684
2,24020
2,25039
2,18125
2,18465
2,5059
4,5034
1,10357
1,636
2,15201
2,31433
1,9072
2,5115
2,7640
2,44026
2,33923
1,11725
1,17690
2,1514
1,7406
2,8381
2,17317
2,25988
2,17178
2,19616
2,27841
2,19648
4,17217
4,9812
2,43613
2,15395
4,4540
2,32553
2,42516
2,34959
2,10816
2,37678
2,22705
2,11139
2,25322
2,23551
4,7987
2,10169
2,8829
2,4608
1,7377
2,8290
2,16394
1,11707
2,23811
2,19618
2,29555
2,27247
4,13611
2,12343
2,15070
1,19724
2,25394
2,29147
2,27409
4,21041
1,18112
2,23124
4,5458
4,5672
2,34641
2,8834
2,35150
2,19134
2,11000
2,33984
2,43301
2,27980
1,2732
1,7408
1,11673
2,7154
4,1849
2,19578
2,26741
2,35802
4,2602
1,19654
2,22817
2,29539
2,3854
2,23556
4,1603
2,750
1,21223
2,8201
2,35028
2,25366
2,12185
2,14332
2,32379
2,35516
2,26428
2,24569
2,5985
2,11682
2,2068
1,11707
2,6674
2,12374
2,38629
1,11707
2,6835
4,12985
2,32736
1,246
1,5164
2,11941
2,17197
2,30402
2,19359
2,26501
4,15016
2,33843
2,20583
2,1339
2,12907
1,7895
3,1238
4,18415
2,38716
1,11719
2,19628
2,12756
4,9152
2,26892
2,7832
2,19632
2,11499
2,18317
2,2045
2,24662
4,3254
2,4175
1,21321
1,7272
2,31475
2,5717
1,17062
2,18272
2,17627
1,17580
4,1608
2,26503
1,12286
2,29419
2,18525
4,18670
2,18285
2,21283
2,10169
2,15190
2,2365
2,42912
2,11856
2,40434
2,18806
2,11362
4,859
2,11378
1,21102
2,10169
1,16604
2,4598
2,42912
2,2203
2,14614
2,17889
2,10169
2,28005
4,13845
2,17661
4,11833
1,322
1,5902
2,14337
2,18786
2,17609
2,18122
4,20489
2,17316
2,32378
2,6203
2,35864
2,7872
2,6835
2,27743
2,3769
2,6643
2,10169
3,7830
2,10339
2,25358
2,10930
4,6183
2,9392
2,33396
1,8806
2,18106
2,2857
2,20721
2,42205
1,15828
2,44600
2,13200
2,13343
1,5209
2,2405
2,23793
1,5224
3,5934
2,16154
4,13735
2,6656
2,10160
2,41948
2,28881
2,18125
4,11291
2,20957
1,6609
2,28275
2,867
2,27675
2,30689
2,5734
2,2992
2,43870
2,29033
2,11122
2,2367
2,17040
2,9131
2,23797
2,23376
2,19136
2,27777
4,11932
2,18257
4,5064
2,11848
2,11995
2,26751
2,34373
2,23352
2,26751
2,14211
4,16489
4,12495
1,10925
2,29682
2,24165
2,22721
2,17200
2,13536
1,18109
2,25439
2,13710
2,29693
1,2808
2,11077
2,6643
2,6019
2,25450
2,18333
2,41372
2,10169
4,12084
2,19577
2,25987
2,18662
2,29562
2,19577
2,26895
4,19197
1,10924
2,26556
1,317
2,15675
2,4013
2,29562
2,10884
1,10943
2,6016
2,9605
2,31542
2,27251
2,13692
4,6060
2,6829
2,18452
1,11024
2,7027
4,8655
2,29579
2,20304
1,9766
1,2339
1,14476
4,13737
4,8566
2,34429
1,2210
2,11992
1,9605
3,3121
1,16947
2,15995
2,23934
4,4921
1,14137
2,9723
2,2051
2,2027
1,9861
2,10065
2,17005
2,33479
2,23178
2,12003
2,17613
2,42814
2,21463
2,31926
2,14739
4,17532
2,31435
4,20745
3,2660
2,10764
2,18793
2,25163
2,26488
2,5529
2,7700
2,25141
2,10353
2,26015
1,9282
2,12168
2,27673
4,4042
2,29814
2,20260
1,20512
2,9737
2,34009
2,10167
2,3153
2,11676
1,13055
2,44476
2,31735
2,12333
2,18950
2,7506
3,8362
4,7212
4,14718
2,15230
2,26756
2,32222
2,6660
2,1095
2,9161
2,25160
1,3824
2,22428
1,4015
3,6255
2,33553
1,24760
2,31635
2,18816
2,6660
2,44226
4,4059
1,10322
4,2764
2,38978
2,44470
4,7073
4,10249
4,6214
2,27836
2,14385
2,17483
2,19119
2,16603
2,34787
2,19066
2,10044
2,9131
2,10044
2,42940
2,37347
2,30898
2,25683
2,30671
2,25683
2,30269
2,25683
2,28264
2,9589
4,7351
2,10558
2,30713
2,10558
3,6410
3,3124
2,19408
2,567
2,9858
4,4062
2,30898
2,20628
2,7277
3,7768
1,1312
1,14259
2,42906
4,11761
2,10331
2,26631
2,12158
2,4866
2,43870
2,2455
1,10474
2,6862
2,22680
2,42752
2,7862
1,16657
2,39248
4,5959
4,18708
1,10084
1,23348
2,10530
2,1120
2,41506
2,11852
4,8557
2,18291
1,2342
1,9001
2,40707
2,14586
2,41403
2,6656
2,20583
2,11688
2,43776
4,12934
1,8565
2,12346
2,35458
2,15641
2,24558
2,25791
2,23000
4,12952
2,8041
2,18516
2,5560
2,14724
2,25143
2,10059
1,24301
2,42532
2,12344
2,43597
2,21410
1,11717
1,24301
2,13010
3,8310
2,33713
2,11976
2,7835
2,17839
2,19566
2,12698
2,15657
2,27807
4,5056
2,11305
2,22740
2,12982
2,3030
1,552
2,9176
2,8019
2,28084
4,3722
2,27689
2,11134
2,34376
4,5973
2,33385
4,13477
1,10941
1,19461
2,11835
2,12162
2,304
2,18295
1,19461
2,18773
2,34385
2,10515
2,28114
2,5539
1,22764
2,28572
4,14791
3,5894
2,25160
2,29613
2,39948
2,8843
2,10528
2,14034
2,12162
2,4601
2,20880
2,18879
2,2170
2,10198
2,38268
2,28758
2,32068
2,19146
1,2991
2,19052
2,14012
2,33738
2,11158
2,10192
2,44753
4,3470
2,14012
2,11672
2,33049
1,18108
2,12329
2,9326
1,23357
2,28757
2,19599
2,12350
2,15257
2,13814
2,12162
2,182
2,42783
3,5882
2,13429
2,37589
2,35618
2,24132
2,22711
2,8675
2,8352
2,20219
2,42593
4,14039
2,29038
2,26505
1,6954
2,24160
2,10530
2,15205
2,11307
2,11687
2,11132
2,24742
2,10516
4,18124
2,25548
2,6653
4,6316
4,20248
3,2707
2,9653
1,2345
2,42062
2,12162
2,16142
4,13734
2,44476
3,4560
2,26736
2,40653
2,32886
2,21409
2,25265
4,2833
1,17209
3,1994
2,39020
4,6626
2,12206
2,34306
2,928
2,41259
2,27673
2,13866
2,1457
2,42803
2,11159
2,35408
2,9130
2,13490
1,9527
2,14012
2,9875
2,14012
2,41924
1,9617
2,44232
2,26767
2,10171
1,6450
1,337
2,10841
3,8198
4,19459
2,33091
2,16259
2,39579
1,22556
2,8340
2,25160
2,34658
2,11487
2,19642
1,6094
2,12154
2,23720
2,27856
2,30368
2,14019
3,2233
1,6094
2,12168
4,11316
2,11677
2,10869
4,7782
2,16123
1,6094
4,13732
2,39833
2,38483
2,31178
4,2925
4,9830
2,12360
2,11305
2,44584
2,22931
2,38483
1,7997
2,24986
2,32800
2,16761
2,29020
2,747
2,36442
2,7684
4,13733
2,10885
2,23003
2,17042
2,14012
2,39416
2,24727
2,14012
2,17178
1,14372
4,393
4,393
2,37590
2,888
2,26501
2,11683
4,3123
2,12624
4,14877
2,18573
2,2644
2,15110
1,6070
1,5395
2,14911
2,8859
2,43763
4,16766
2,35962
2,7856
2,10183
2,27839
2,13036
2,43763
2,34366
4,6279
2,39136
2,40756
4,10192
4,3161
2,33961
2,30672
1,21058
4,13752
4,12798
2,21294
2,41667
1,20946
2,27448
2,9856
2,6121
2,3702
2,10707
2,6635
2,37879
2,3357
1,22704
2,31104
3,7575
2,3840
2,40255
2,24018
2,4896
2,40653
2,7781
2,13029
2,4720
2,12190
4,21095
2,13383
4,18486
1,12487
4,4625
4,2086
2,17349
1,21003
2,42774
2,1016
4,11698
2,10148
2,4238
2,2278
2,3869
1,6818
2,24518
2,35147
2,11386
4,13511
2,37368
3,1381
2,26104
1,6792
2,4896
2,11111
2,25294
2,28240
2,17262
2,28884
2,34022
2,912
2,33562
4,5222
2,7701
2,33616
2,33313
1,7332
2,39145
2,11506
2,24019
2,12998
2,19164
2,12162
2,35868
2,21448
2,11122
2,35868
2,8345
2,29424
2,25832
2,33158
2,12328
2,1077
2,36354
2,30519
2,42067
2,28410
1,12014
2,15257
2,27429
2,29028
2,2596
2,26033
2,29024
2,14019
2,41596
2,625
2,14725
2,20715
2,32297
4,5769
2,14725
2,29024
2,11292
2,14556
4,15594
2,22425
2,12329
2,28757
2,9380
2,21407
2,36349
1,8387
4,11349
2,3397
2,15159
2,43002
2,29935
2,4455
1,23843
3,1477
2,10883
2,15314
4,16477
4,18041
2,12675
2,26013
2,39217
2,44465
1,10601
2,23148
2,40526
2,12315
2,8684
2,4445
2,43633
2,9842
4,11229
2,25389
1,22852
4,9113
2,6508
2,37219
2,17169
2,32887
2,27985
2,21432
2,33181
1,12728
2,11993
4,2978
2,35208
2,23419
2,28548
4,5449
2,3820
4,6221
2,16580
2,13578
4,18184
4,17292
2,11995
2,28557
1,24303
3,4650
2,32463
2,22521
2,3113
1,4658
1,9119
2,34651
2,32896
2,10699
2,11291
2,7855
2,20257
2,21415
2,42275
2,31111
2,31618
2,7991
2,9509
4,682
4,5283
2,16263
2,32873
2,10481
2,11874
4,16472
4,2426
2,28775
1,16294
2,10689
2,20850
2,33390
2,40186
2,12997
2,41649
2,5362
2,32642
2,15284
2,32007
2,2505
2,5050
1,21866
4,13024
1,1365
1,5961
2,5057
2,32412
1,4458
1,19261
2,13683
2,33474
2,4519
2,26017
2,29411
2,35243
3,2563
2,13379
4,4076
2,2806
2,29692
1,15817
2,39937
2,14028
2,21195
2,4245
2,14787
4,9580
2,21804
2,30791
2,24781
2,20297
1,12178
4,14782
2,19953
1,10884
2,1364
2,13820
3,3681
2,20450
2,16259
2,16259
1,22459
2,1016
1,5899
4,12358
2,19921
2,28427
2,18976
2,30783
2,9838
2,21721
2,21013
2,38705
2,4042
2,23529
2,33040
2,11800
2,13845
4,14475
2,11124
4,8618
2,11835
2,33920
2,25755
2,12162
2,35951
2,8817
2,29916
2,25417
2,14058
1,13449
2,32185
2,6651
2,995
2,28765
2,12138
2,28911
4,17256
4,9072
3,6663
2,5926
2,41788
4,7745
4,15207
2,6819
4,10225
2,25075
2,3986
2,30465
2,37972
2,38814
2,30465
4,2339
2,17689
4,15054
3,6225
2,39223
2,24224
2,29792
2,23574
2,21396
2,24667
2,42912
2,18805
2,15369
2,24681
2,18149
1,6958
1,8439
1,18521
4,6227
2,12325
2,29951
2,11001
4,8443
2,9154
1,3157
2,12181
1,8439
2,30278
2,4950
2,412
4,13996
2,43742
2,10167
2,12129
2,20092
2,10178
2,6647
2,43313
4,13493
2,30006
4,6760
2,17638
2,30681
2,43769
2,6339
2,12030
3,920
2,12185
1,24466
2,206
2,28434
2,21420
2,34435
2,44681
2,31066
2,11337
1,4703
2,15996
2,31613
2,10152
4,19370
2,29418
2,14164
1,6535
1,18022
2,23732
2,26124
2,22190
2,43964
2,14008
2,16453
2,20676
2,11291
2,15655
2,7736
4,13723
4,6213
2,20724
2,1558
2,3639
2,29025
2,8358
1,4908
2,28995
2,6205
2,42760
1,6972
2,19751
2,19565
2,15835
2,3409
2,39837
1,15046
2,22592
2,7781
2,39460
1,14571
2,10911
2,20285
2,27835
2,544
4,8721
2,29397
2,26368
2,783
2,441
3,2300
2,18932
4,4604
4,15750
2,18157
1,15301
2,11983
1,16941
2,4878
2,3781
4,4442
1,7266
2,22340
1,20904
2,26872
4,9448
4,2641
2,23558
2,8419
2,24226
2,14546
2,7337
1,19727
2,29571
2,11846
2,12363
1,6962
1,18664
2,42737
2,25296
1,17244
4,7123
2,36054
2,24386
1,580
2,10209
2,9836
2,12856
4,6399
4,10613
2,42804
2,24370
4,15469
2,28891
2,4064
2,32000
2,31183
2,9705
4,8187
4,15609
4,420
2,18303
1,19542
2,27803
1,6834
1,5117
2,9102
2,26866
2,10704
1,6834
3,8356
2,7987
2,1004
2,19397
2,34229
2,6521
2,19659
2,31424
2,42918
2,2710
2,38625
3,2790
1,9759
2,13962
2,34967
4,4832
4,9996
2,29414
4,14662
1,6665
2,38601
2,20303
2,4325
4,4103
2,14730
1,21514
4,13571
2,8333
1,14712
2,13548
1,4440
2,43636
2,44594
2,21946
2,32027
2,18137
2,28938
4,17285
2,23798
2,23529
2,15675
4,8226
2,26226
2,2347
2,10704
2,42763
2,6997
2,12340
2,1258
4,18058
2,18479
4,1921
2,36476
3,4514
2,19593
4,9331
1,16743
4,15216
2,11852
1,16743
2,33871
2,188
2,17493
2,32137
3,1360
1,24756
2,33330
2,12326
3,8865
2,27002
2,17324
2,34966
2,44569
1,21867
2,30351
1,4048
2,31785
2,44701
2,11307
2,31722
2,39646
2,658
2,436
1,17916
2,32790
3,4008
2,36968
1,21617
2,44235
3,4264
2,30583
2,10162
4,2183
2,9695
3,21
2,22102
1,1942
2,31085
4,13504
1,10228
2,14906
4,4610
2,33305
1,3783
1,3783
1,6962
1,16830
2,15983
2,1534
2,42778
1,572
2,43
4,5434
1,20059
1,21696
1,1581
4,1792
2,40830
4,20246
2,898
4,5162
1,4328
2,13538
1,9215
2,24886
2,15381
2,32740
1,8339
3,7461
2,22582
2,17616
2,14029
1,264
4,20991
2,30584
1,14118
2,6477
2,43870
1,86
2,32071
2,25574
2,24696
2,28270
4,8998
2,29159
3,2678
4,8289
2,27555
4,3950
3,4588
4,8718
4,16644
1,11804
2,43277
4,12779
2,22442
2,23659
1,23940
2,23370
2,30468
4,12001
3,7771
1,12784
2,32133
2,33084
2,28644
2,34960
2,11847
2,30676
2,21393
2,23558
2,40922
2,43492
2,4291
2,29023
2,15371
2,28999
2,30377
2,7313
2,32389
2,19240
1,18983
4,4120
4,9865
2,15313
2,35980
3,5162
1,5358
1,19289
2,16590
2,30377
2,17194
2,1480
2,43852
4,10153
3,6565
4,13732
1,17822
2,31197
2,31435
2,11519
2,7266
2,23851
3,5399
2,16593
2,30898
4,3100
2,30898
1,3523
2,40891
1,18439
4,8898
2,2087
2,33216
2,11305
2,31431
2,27841
2,14741
2,18139
4,21176
1,640
2,13190
2,38792
2,11305
2,42125
2,11305
1,23437
2,31429
2,24701
2,30676
2,16577
3,1087
2,20628
2,11832
2,26123
2,31521
2,11686
2,1970
2,11305
2,11305
1,17575
2,19583
2,23049
2,1436
3,2813
2,9200
2,32242
1,13325
3,1322
2,16268
4,2462
2,44211
4,15788
2,17493
2,33822
1,12234
4,1199
2,25936
2,30251
2,31095
3,7820
1,19222
1,21758
2,18151
1,14769
2,43979
2,4341
4,9622
2,43346
2,17631
1,6621
4,11210
2,41361
2,43659
2,11468
2,29648
2,31715
2,11120
1,5886
2,8353
1,10662
1,21265
4,5164
2,41387
2,31432
1,20435
4,20222
2,1806
2,31723
2,19160
1,7281
2,43825
1,4339
2,28186
2,7227
2,1036
2,420
2,7688
2,24727
4,16563
1,17070
2,35450
2,31112
2,4896
1,24527
4,3421
2,12999
2,11676
2,23998
4,3280
2,32607
2,44470
2,37519
1,23253
4,10861
3,7257
2,13566
2,29017
2,35203
1,8391
2,34264
1,24415
2,18657
2,11847
2,13381
1,11456
1,16743
1,16743
2,16593
4,4365
2,3907
3,6560
2,19175
4,5621
2,2038
2,44584
2,28124
4,5840
2,19578
3,635
2,94
4,16565
2,43301
2,10070
1,1
2,9001
2,17267
2,7099
4,3729
4,6032
2,43312
2,29423
4,11820
2,23864
2,30056
4,7745
2,31653
2,9362
1,18851
2,22477
1,10906
2,11846
2,34015
2,26023
2,648
2,42083
2,21553
2,3869
4,9639
4,13932
2,43993
2,18625
2,30984
1,12369
2,10518
2,7496
4,3079
2,27097
2,34564
2,30984
1,15647
2,184
4,13883
4,13083
1,20268
2,43763
2,12680
2,32870
2,43666
2,3380
2,29675
4,12730
2,38502
2,10710
2,29798
2,30945
1,7282
4,16389
1,7999
2,17695
2,39691
2,37791
2,30098
2,23994
2,27369
2,33486
2,22992
3,8807
2,2699
2,44593
2,21437
2,22515
2,32493
2,26500
4,16780
2,18180
2,190
1,8209
1,22
1,10850
2,23694
3,691
4,15156
2,43990
2,29407
2,34994
2,6487
2,21401
4,2349
2,11187
2,9900
4,11327
2,35889
2,3556
2,24006
2,8722
4,2453
2,1031
2,24155
4,13163
2,6898
2,36971
2,28881
2,17547
4,11750
2,27681
2,19612
2,929
4,6792
2,40790
2,23997
2,25996
2,18138
4,8454
2,21426
2,26488
2,29512
2,37784
2,32153
2,34239
2,25417
4,8526
2,10867
2,13698
2,21433
2,311
4,11198
4,8693
2,19612
2,18489
2,7706
2,21438
1,6217
4,9708
2,24943
2,39923
2,13260
2,30130
2,22982
2,21426
2,19374
3,6386
4,13873
2,32421
2,17984
2,21737
2,29550
1,5110
2,33887
4,11499
2,34534
2,24018
2,21009
2,23177
2,22980
2,4501
2,13007
4,2826
4,9218
4,10633
4,7500
2,37835
2,40945
2,23980
2,20920
2,8023
2,27741
2,18487
2,12980
2,21433
1,9870
2,11893
2,5992
2,20055
2,18300
2,25409
2,3904
2,32370
2,39954
1,10619
2,13978
4,9717
2,2539
2,10736
2,5985
4,7017
2,22656
1,12707
2,28882
2,21426
2,21437
2,11999
2,10040
2,36676
2,29524
4,4509
2,10040
3,455
2,8172
1,1615
2,40150
2,16273
2,31304
2,20420
2,13872
2,16443
2,15371
2,21152
2,6006
2,34744
2,21990
2,21438
2,8254
4,14991
2,16577
2,18344
2,19560
4,8718
2,5355
2,20499
2,772
2,21426
4,4643
2,16255
2,18326
2,13536
4,10716
2,13536
2,17492
2,43633
4,14328
2,21444
2,18167
2,14751
2,43763
2,21438
4,5066
2,35773
2,24000
2,4361
2,15040
2,10524
2,41087
2,21871
2,1107
2,3425
2,783
2,23167
4,10716
2,24953
4,11504
4,5956
2,16731
2,13397
4,13563
2,10179
2,21426
2,27428
2,27788
2,29679
2,17940
2,21870
2,21734
2,21426
2,3570
2,33860
2,35554
4,449
4,12914
4,12749
2,3689
2,29569
4,10628
1,23180
4,10716
4,14257
2,21828
2,12713
2,42675
2,16590
2,13453
2,787
4,9955
2,35427
2,13542
2,17873
2,26012
2,21426
4,20731
2,43293
2,10864
3,3305
4,10884
2,13391
2,13606
2,4220
1,11953
4,9872
1,14573
2,25424
2,27681
4,12109
2,22038
2,8989
2,26868
4,19741
4,16999
4,12488
2,14317
2,24705
4,1697
2,1697
2,27435
2,12987
2,13888
2,19758
2,29815
2,20766
4,1389
2,43981
1,4424
3,5514
2,42604
2,19302
4,9464
2,34513
2,22038
2,23119
4,20545
2,16022
2,20286
2,24986
2,21466
2,32000
2,3152
2,27674
2,20259
2,22182
2,17492
4,13639
2,26289
2,18663
2,18487
2,3895
4,10402
2,3686
2,21157
2,12356
1,2462
2,26427
2,21433
2,22038
2,16269
4,5204
2,12994
2,21426
4,11505
4,9191
4,14376
2,2373
2,17474
2,16255
1,9963
4,10402
1,18536
2,16237
2,22045
2,15992
4,9240
2,30882
4,20742
2,21435
2,19619
2,21426
4,10225
2,24284
4,1937
2,21428
2,21744
2,35516
1,346
2,11180
4,10716
2,43130
4,20953
2,11034
2,35941
4,8160
2,26282
2,40704
2,14387
2,37678
2,17661
2,29279
2,8198
2,16427
2,17827
1,1329
2,37233
2,18128
2,40794
4,9220
4,5708
2,16762
2,32535
4,6375
1,6313
2,13037
1,16841
2,28262
2,28291
2,10360
4,18124
2,31263
2,21436
4,17616
2,30778
2,39534
3,6353
2,27644
2,15823
4,6572
4,13000
2,20715
2,26920
2,29156
2,18655
2,10040
2,23975
4,1697
2,14910
2,11056
2,36304
2,22038
1,4693
2,39657
2,14178
2,21566
2,17342
4,8119
2,29929
2,35183
2,27403
2,27431
2,8694
2,21433
2,29679
4,15215
2,28760
2,12327
2,11373
2,11018
2,18481
4,2505
4,4778
1,18611
4,12299
2,191
2,13383
2,30993
2,8736
2,12350
1,10675
2,22640
2,10063
4,119
2,10035
4,11487
2,43816
2,25681
2,27020
2,18167
2,9032
1,321
2,22038
2,37929
2,13979
4,16452
2,823
2,11134
2,2382
2,34027
2,22466
4,13808
2,23985
1,8201
2,4302
2,4876
2,29022
2,35052
2,29232
2,14012
2,11101
2,27403
4,2886
4,15181
2,11185
2,26259
2,16629
2,27678
2,21456
2,16626
2,17363
2,8734
2,3570
2,2920
2,27976
4,5165
2,40412
2,29375
2,19503
2,21386
3,2405
2,30890
2,13586
2,29010
2,21426
2,21434
2,22217
2,8826
1,9603
4,14720
4,10716
2,7842
2,39729
2,438
2,28998
2,14011
2,11838
2,5737
2,24692
2,20246
2,19621
2,20259
2,4302
2,21434
2,4108
2,27093
1,23974
2,15404
2,27679
2,31947
4,18573
2,21746
2,12521
2,29039
2,43637
2,1305
2,11835
2,5779
2,28829
2,10163
2,10392
2,14770
2,18178
2,7148
2,20091
2,2867
1,21154
2,26278
2,18141
2,14903
2,24679
4,14333
2,2909
2,23175
2,3153
2,4302
4,12792
1,17744
2,20755
2,4456
2,18448
2,4068
2,41609
2,8027
2,20263
2,17043
4,18737
2,32714
2,9220
2,21131
2,14039
2,29281
4,7773
2,14173
2,21426
2,40294
2,21876
1,22639
2,12740
4,55
4,9214
2,20734
2,29917
4,14885
2,24650
2,42630
2,22985
2,10537
4,11297
2,21426
4,763
2,20225
2,29289
2,5402
2,27826
4,8997
2,24238
2,23073
2,30865
2,10179
4,13228
4,913
2,20432
2,7540
4,13847
2,10409
1,7797
2,4474
2,12316
2,23178
3,6034
2,36015
2,31247
4,2450
4,20528
2,26888
1,20991
2,11684
2,25666
2,6176
2,12703
4,13260
2,28255
2,2850
2,21433
2,20288
4,19411
4,3864
2,21734
2,19194
4,16125
1,412
2,10537
4,15050
2,32230
2,28884
2,12220
4,11733
4,13164
4,9470
4,4811
2,11305
2,4626
2,25134
2,21871
2,11854
4,6235
2,37162
2,23840
2,20297
2,37910
4,13477
1,13544
4,6427
4,14754
4,10307
4,18257
2,24685
2,12316
2,24006
2,11508
2,20697
2,12362
2,43515
2,7471
2,12362
2,29679
1,15631
2,24561
2,11856
2,30693
2,27246
2,16560
2,41454
2,9021
4,8707
4,11214
2,10158
2,30454
4,13740
2,9623
2,15215
2,3833
2,20279
2,21813
4,13631
2,15706
2,28406
4,13740
2,15551
3,5185
2,14002
2,8795
2,16611
2,20054
2,20072
1,2665
4,19217
1,11235
2,11897
2,7473
1,11291
2,23819
2,5743
2,25424
2,14619
2,29679
4,12494
2,35746
2,5349
2,37597
4,7118
2,13206
2,14953
3,8642
2,24692
2,29020
2,15694
2,33559
2,30757
2,21734
2,22705
2,11693
2,5355
2,34801
2,30909
2,21288
4,8924
2,10178
2,14568
4,3085
3,8738
2,39718
2,32384
4,3939
2,18962
2,2856
2,37933
2,4036
4,11030
2,29553
2,13260
2,41134
2,20883
2,33572
2,29022
2,34930
2,20874
4,2678
3,8874
2,29704
2,43302
2,14534
2,22452
2,21379
2,4456
2,12155
4,5196
4,13134
2,13031
2,17476
2,7071
2,4444
2,23495
2,27431
4,13951
